topic,tweetID
89036bd9-737d-4865-a461-a5883a14e46d,648509075647389706
89036bd9-737d-4865-a461-a5883a14e46d,648528837626609664
899a8c22-3bf4-4274-ae6b-d3ac4ee451e3,641662730840113153
899a8c22-3bf4-4274-ae6b-d3ac4ee451e3,641691626331611136
899a8c22-3bf4-4274-ae6b-d3ac4ee451e3,641692061675053056
899a8c22-3bf4-4274-ae6b-d3ac4ee451e3,641733083939540992
899a8c22-3bf4-4274-ae6b-d3ac4ee451e3,641733167481647104
899a8c22-3bf4-4274-ae6b-d3ac4ee451e3,641744956642754560
899a8c22-3bf4-4274-ae6b-d3ac4ee451e3,641755963175890945
899a8c22-3bf4-4274-ae6b-d3ac4ee451e3,641766619816042496
899a8c22-3bf4-4274-ae6b-d3ac4ee451e3,641926248663543808
899a8c22-3bf4-4274-ae6b-d3ac4ee451e3,643124165642358784
8c014427-87f3-4686-880c-a7ee6e14cc89,643779571771441153
8c014427-87f3-4686-880c-a7ee6e14cc89,644555588580544512
8c014427-87f3-4686-880c-a7ee6e14cc89,644572643182686208
8c014427-87f3-4686-880c-a7ee6e14cc89,644573727926190081
8c014427-87f3-4686-880c-a7ee6e14cc89,644575685747445761
8c014427-87f3-4686-880c-a7ee6e14cc89,644582522794328064
8c014427-87f3-4686-880c-a7ee6e14cc89,644601186641969152
8c014427-87f3-4686-880c-a7ee6e14cc89,645159109826711552
8c014427-87f3-4686-880c-a7ee6e14cc89,645809178699792384
9c2abfde-02c5-4342-8a24-7c929090a6f8,639255016528699392
9c2abfde-02c5-4342-8a24-7c929090a6f8,639871749786480640
9c2abfde-02c5-4342-8a24-7c929090a6f8,639907285834301441
9c2abfde-02c5-4342-8a24-7c929090a6f8,641335668430499840
9c2abfde-02c5-4342-8a24-7c929090a6f8,642410121427968000
9c2abfde-02c5-4342-8a24-7c929090a6f8,642839323172143104
9c2abfde-02c5-4342-8a24-7c929090a6f8,644268541261180928
9c2abfde-02c5-4342-8a24-7c929090a6f8,644281994831118336
9c2abfde-02c5-4342-8a24-7c929090a6f8,644306179905208320
9c2abfde-02c5-4342-8a24-7c929090a6f8,644326469758550016
9c2abfde-02c5-4342-8a24-7c929090a6f8,644326484451151876
9c2abfde-02c5-4342-8a24-7c929090a6f8,644326500754395136
9c2abfde-02c5-4342-8a24-7c929090a6f8,644344733356027904
9c2abfde-02c5-4342-8a24-7c929090a6f8,644941729783771136
9c2abfde-02c5-4342-8a24-7c929090a6f8,645101796222865409
9c2abfde-02c5-4342-8a24-7c929090a6f8,645611462157840384
9c2abfde-02c5-4342-8a24-7c929090a6f8,645893796102733824
9c2abfde-02c5-4342-8a24-7c929090a6f8,646183053669322752
9c2abfde-02c5-4342-8a24-7c929090a6f8,646396605944479744
9c2abfde-02c5-4342-8a24-7c929090a6f8,646424063275995136
9c2abfde-02c5-4342-8a24-7c929090a6f8,648478513352306688
bb487a6c-0c13-4a30-a22b-bd865fef9f01,640216299008839680
bb487a6c-0c13-4a30-a22b-bd865fef9f01,642274061561688064
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644189423010189312
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644189801273499648
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644189946698465280
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644190323669864448
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644191385676066816
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644197900310958080
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644225082374651904
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644870237557555200
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644875926854103040
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644895241569464320
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644899967941767168
bb487a6c-0c13-4a30-a22b-bd865fef9f01,644900874708516865
bb487a6c-0c13-4a30-a22b-bd865fef9f01,648535799462432768
bb487a6c-0c13-4a30-a22b-bd865fef9f01,649345748107046912
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,641698156120412161
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,643950262860836864
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,643950848503099392
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,643950929910235136
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,643952548718641156
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,643954951522263041
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,643955989696356352
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,643958540659523589
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,643960852366946304
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,643965749216854016
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,644024205865000960
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,644039489275494400
bfc58ab8-8af2-45cd-9e4d-7db7c25613ec,644164011991388161
c24983f3-70bc-4e1e-b1ab-75d559adc338,639139718769184768
c24983f3-70bc-4e1e-b1ab-75d559adc338,640328574990290944
c24983f3-70bc-4e1e-b1ab-75d559adc338,640626575638040576
c24983f3-70bc-4e1e-b1ab-75d559adc338,640944817233465344
c24983f3-70bc-4e1e-b1ab-75d559adc338,640992598535110656
c24983f3-70bc-4e1e-b1ab-75d559adc338,641205646143193088
e7fc9f97-0952-4481-951b-583a3f17893e,640969866476978176
e7fc9f97-0952-4481-951b-583a3f17893e,642458753439268864
e7fc9f97-0952-4481-951b-583a3f17893e,648863865426575360
e7fc9f97-0952-4481-951b-583a3f17893e,648976708515823616
e7fc9f97-0952-4481-951b-583a3f17893e,649201012796952576
ea0a2276-afdb-4cd0-bdff-a02df7eec11c,641781700306038788
ea0a2276-afdb-4cd0-bdff-a02df7eec11c,641920308631482369
ea0a2276-afdb-4cd0-bdff-a02df7eec11c,641960213050818561
ea0a2276-afdb-4cd0-bdff-a02df7eec11c,644141757219930112
ea0a2276-afdb-4cd0-bdff-a02df7eec11c,647649578741686272
ea0a2276-afdb-4cd0-bdff-a02df7eec11c,648916327592144898
eaac395b-6671-4b7e-80c9-2a81f1492aad,643397606647857152
eaac395b-6671-4b7e-80c9-2a81f1492aad,643719782538321920
eaac395b-6671-4b7e-80c9-2a81f1492aad,646750400297701376
eaac395b-6671-4b7e-80c9-2a81f1492aad,647093221277896704
eaac395b-6671-4b7e-80c9-2a81f1492aad,647094443586256896
eaac395b-6671-4b7e-80c9-2a81f1492aad,647112788792471553
eaac395b-6671-4b7e-80c9-2a81f1492aad,649283427766677505
eaac395b-6671-4b7e-80c9-2a81f1492aad,649296560518504448
eaac395b-6671-4b7e-80c9-2a81f1492aad,649298945710145536
ef756748-9863-44d6-8cfc-66cbf0ccd975,638607949192134656
ef756748-9863-44d6-8cfc-66cbf0ccd975,638806123169116161
ef756748-9863-44d6-8cfc-66cbf0ccd975,638994809185767424
ef756748-9863-44d6-8cfc-66cbf0ccd975,639008415457628160
ef756748-9863-44d6-8cfc-66cbf0ccd975,639032601618026496
ef756748-9863-44d6-8cfc-66cbf0ccd975,639045987584081920
ef756748-9863-44d6-8cfc-66cbf0ccd975,639046027094441984
ef756748-9863-44d6-8cfc-66cbf0ccd975,639048668721623041
ef756748-9863-44d6-8cfc-66cbf0ccd975,639296882280411136
ef972152-a7fb-4823-9895-62be487d9eaa,639084119654309888
ef972152-a7fb-4823-9895-62be487d9eaa,643793972549287936
ef972152-a7fb-4823-9895-62be487d9eaa,643794112458682368
ef972152-a7fb-4823-9895-62be487d9eaa,644043553081954304
ef972152-a7fb-4823-9895-62be487d9eaa,644105010637348864
ef972152-a7fb-4823-9895-62be487d9eaa,644441956173639680
ef972152-a7fb-4823-9895-62be487d9eaa,645409135593422849
ef972152-a7fb-4823-9895-62be487d9eaa,645494186351947776
ef972152-a7fb-4823-9895-62be487d9eaa,645507768544133121
ef972152-a7fb-4823-9895-62be487d9eaa,645619941270417408
ef972152-a7fb-4823-9895-62be487d9eaa,645828594317533184
ef972152-a7fb-4823-9895-62be487d9eaa,645832712390053889
ef972152-a7fb-4823-9895-62be487d9eaa,645839890194767873
ef972152-a7fb-4823-9895-62be487d9eaa,645848187190833152
ef972152-a7fb-4823-9895-62be487d9eaa,645880174622474240
ef972152-a7fb-4823-9895-62be487d9eaa,645922604889477120
ef972152-a7fb-4823-9895-62be487d9eaa,645944189839147008
ef972152-a7fb-4823-9895-62be487d9eaa,645944357380616192
ef972152-a7fb-4823-9895-62be487d9eaa,645958613513560065
ef972152-a7fb-4823-9895-62be487d9eaa,646035639557836800
ef972152-a7fb-4823-9895-62be487d9eaa,646170998836850688
ef972152-a7fb-4823-9895-62be487d9eaa,646197530590511104
ef972152-a7fb-4823-9895-62be487d9eaa,646219925858689024
f5c00739-0880-4d50-b917-9d7ea72fae77,642798123253899264
f5c00739-0880-4d50-b917-9d7ea72fae77,644481680984510464
f5c00739-0880-4d50-b917-9d7ea72fae77,644497080606695424
f5c00739-0880-4d50-b917-9d7ea72fae77,644522596709584896
f5c00739-0880-4d50-b917-9d7ea72fae77,644524374276603904
f5c00739-0880-4d50-b917-9d7ea72fae77,644528910919696385
f5c00739-0880-4d50-b917-9d7ea72fae77,644616886789914625
f5c00739-0880-4d50-b917-9d7ea72fae77,644790379817013248
f5c00739-0880-4d50-b917-9d7ea72fae77,644799125276487681
f5c00739-0880-4d50-b917-9d7ea72fae77,644823126610735104
f5c00739-0880-4d50-b917-9d7ea72fae77,644853803469017088
f5c00739-0880-4d50-b917-9d7ea72fae77,644879454653820928
f5c00739-0880-4d50-b917-9d7ea72fae77,644889852299902976
f5c00739-0880-4d50-b917-9d7ea72fae77,644895281931272192
f853bd19-8f5b-468d-a261-a2cb9c7407bc,640553682996629505
f853bd19-8f5b-468d-a261-a2cb9c7407bc,640647049696935936
f853bd19-8f5b-468d-a261-a2cb9c7407bc,640856696668192768
f853bd19-8f5b-468d-a261-a2cb9c7407bc,643231227516850176
f853bd19-8f5b-468d-a261-a2cb9c7407bc,645370740284506112
